	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
RNA_pol_N	3	10	13	4	2	0	0	3	4	1	5	3	1	10	7	5	11	12	7	9	10	5	15	9	4	17	7	4	7	3	7	8	14	10	4	26	20	5	3	5	8	9	0	0	0	0	0	0	0	0	0	3	2	5	0	11	1	1	1	3	4	2	1	0	3	5	14	2	4	11	2	0	0	3	2	2	9	1	3
MtrF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHH	512	368	434	399	52	43	105	112	57	54	55	72	46	143	75	106	188	221	152	148	146	121	287	181	169	507	159	142	153	49	120	283	253	168	520	545	176	1130	173	169	91	78	1	0	2	0	0	1	1	2	0	85	94	106	0	156	28	66	39	60	87	30	63	91	24	126	317	51	78	324	36	75	52	126	92	23	106	96	118
Melibiase	8	7	6	2	5	10	1	3	3	7	11	6	11	27	6	6	24	36	13	2	1	4	5	0	1	104	0	1	1	14	0	2	4	12	6	3	1	22	5	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	5	1	3	1	1	3	2	0	2	1	3	2	1	6	2	0	0	2	1	7	0	2	1
TMP-TENI	310	269	224	303	21	29	73	55	25	36	26	56	15	62	62	45	83	83	56	92	83	69	167	112	114	107	86	110	108	35	83	152	157	114	342	406	86	333	95	99	55	63	0	1	1	0	1	0	0	0	0	64	65	71	2	81	18	32	6	43	64	10	41	60	4	90	228	48	43	246	18	62	33	110	80	14	79	75	83
SIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3038	17	5	1	6	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	24	9	15	0	0	4	14	7	14	13	3	0	2	1	0	18	13	0	2	0	0	0	0	0	0	2	0	0	0	0	3	9	0	0	3	4	4	6	6	5	1	4	2	3	20	2	3	4	4	7	2	7	10	7	7	4	6
Cren7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TruB-C_2	71	38	45	26	2	3	10	11	6	13	4	8	3	18	6	8	10	2	11	7	8	8	16	8	3	9	10	7	4	3	0	12	12	5	20	32	15	63	15	7	4	1	0	0	0	0	0	1	0	0	0	5	3	3	0	5	5	0	2	3	2	2	3	2	2	7	9	1	3	15	0	5	1	2	5	1	4	6	9
Nsp1_C	0	2	4	5	0	2	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0
EcsB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF63	1	7	11	2	0	0	0	0	0	0	0	2	0	3	2	0	0	0	1	2	2	15	17	5	8	0	2	2	5	1	2	13	19	12	0	3	2	0	1	7	7	6	0	0	0	1	0	0	0	0	0	6	1	4	0	23	2	2	2	1	3	0	4	5	3	5	23	5	1	24	3	2	0	3	1	1	4	0	3
DUF1320	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAP2	498	70	125	65	29	13	39	54	26	20	19	14	8	43	25	26	67	74	38	53	27	43	99	41	55	148	50	54	51	22	26	95	78	40	134	123	56	183	34	57	34	26	0	1	0	1	0	0	0	0	0	17	33	19	0	43	7	8	16	20	19	7	18	37	6	40	101	23	20	123	22	9	11	23	21	5	29	17	22
RE_HpaII	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAD_kinase	307	223	256	258	24	26	59	57	33	34	22	41	24	94	40	54	107	107	67	113	136	106	210	131	119	164	96	116	107	41	81	184	159	109	271	442	89	411	102	105	71	61	0	0	0	2	0	1	1	0	0	44	71	90	0	87	31	22	29	47	73	21	43	73	19	87	246	50	37	242	36	58	32	92	91	19	70	83	76
DUF3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UPF0182	43	32	47	19	5	3	20	6	8	3	4	6	4	35	15	28	85	106	44	35	22	16	36	30	28	261	33	37	13	3	11	38	32	25	24	119	10	337	50	20	18	12	0	0	0	0	0	0	0	0	0	17	3	16	0	46	3	7	1	5	9	1	9	18	4	20	61	12	11	66	13	4	4	16	10	1	16	26	23
Chitin_synth_2	48	0	3	0	0	0	0	0	0	0	0	1	0	3	0	0	7	2	2	0	0	1	1	0	0	0	1	2	2	1	1	0	0	0	2	0	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	2	1	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0
ATP_sub_h	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyco_hydro_31	69	17	20	14	9	19	1	6	0	0	4	0	2	11	2	0	4	9	5	2	5	8	6	1	1	9	6	3	2	16	0	11	4	7	11	4	7	43	3	6	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	8	1	7	0	4	13	2	1	5	1	5	2	4	1	4	1	1	6	2	11	0	4	1
NodS	227	200	246	207	11	23	36	62	40	19	24	37	16	62	38	52	65	54	61	68	76	70	116	63	51	73	56	53	58	15	46	116	107	68	224	273	71	173	56	98	44	28	0	0	1	0	2	1	0	0	0	46	32	39	2	62	11	20	12	21	30	7	18	43	8	58	125	23	26	139	8	25	18	50	42	4	50	35	46
Peptidase_S37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPS	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0
Hairy_orange	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPDase	3	13	39	15	1	1	11	1	0	0	0	1	0	0	0	0	1	0	0	8	5	16	11	9	15	10	8	10	8	3	4	9	3	1	8	26	2	1	5	1	5	2	0	0	0	0	0	0	0	0	0	4	3	3	0	11	0	3	0	2	8	1	6	5	3	8	29	3	2	19	0	4	3	8	2	2	5	6	15
Peptidase_C50	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Dicistro_VP4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caa3_CtaG	54	14	23	17	0	2	6	7	5	0	2	2	3	16	2	11	37	29	16	19	10	14	14	11	12	153	20	11	4	0	1	18	15	12	23	37	0	164	21	3	9	4	0	0	0	0	0	0	0	0	0	7	7	4	0	26	2	4	0	2	4	0	5	7	0	7	36	5	7	26	0	2	4	9	6	1	5	7	8
Dynamin_N	521	378	443	418	69	78	136	120	52	64	67	89	64	161	93	89	169	155	94	133	172	154	374	178	184	328	164	144	170	83	151	285	253	167	586	589	145	859	167	208	89	74	1	1	1	1	0	1	4	1	5	75	90	116	3	115	41	60	59	76	92	34	70	109	19	119	385	61	71	352	43	87	63	131	116	42	134	127	142
zf-piccolo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ribosomal_L32p	95	96	105	107	15	14	43	37	24	21	13	20	13	36	29	27	43	46	44	43	37	37	70	45	39	65	41	45	35	9	31	91	67	64	163	177	47	176	52	49	26	21	2	0	0	0	0	0	0	2	0	18	16	21	0	46	7	10	8	18	28	8	22	20	5	34	89	13	12	94	6	16	9	25	27	3	39	30	32
Skp1_POZ	0	0	2	1	0	3	0	0	0	0	0	1	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PsbN	5	7	4	14	2	3	4	0	0	0	0	0	0	0	0	0	0	0	1	2	23	14	67	30	36	0	7	21	47	50	26	9	13	3	19	11	0	14	13	12	2	8	0	0	0	0	0	1	0	1	0	10	9	19	0	3	4	3	3	15	16	5	8	8	13	13	43	12	4	12	4	13	6	13	8	1	5	5	1
DUF3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
DUF143	162	189	173	176	24	20	50	45	18	13	23	29	21	53	39	36	43	47	54	54	76	68	104	76	61	132	50	67	78	13	49	136	103	74	202	261	61	237	57	71	34	39	1	0	0	0	1	0	1	0	0	31	36	38	1	51	13	21	14	29	38	11	32	36	12	54	137	28	27	160	12	35	18	64	30	4	41	47	56
DUF2887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAP	26	21	37	26	43	38	4	13	11	9	5	2	8	14	10	17	18	19	23	30	33	36	49	26	22	12	25	18	22	44	17	35	58	25	25	61	7	7	17	26	31	17	0	0	0	0	0	0	0	0	0	11	9	7	0	50	5	8	7	4	8	21	3	9	26	10	48	12	14	67	15	10	3	6	9	16	18	6	10
AraC_binding	684	59	100	60	10	11	14	31	17	13	21	17	8	56	32	11	22	23	30	29	16	29	47	20	23	55	19	23	11	8	10	39	28	17	78	162	52	326	23	45	9	11	0	0	0	2	0	1	0	1	0	10	23	2	1	21	11	3	5	9	6	2	6	8	0	7	27	8	6	37	7	6	4	10	17	2	19	15	11
ASFV_J13L	0	1	1	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clathrin_propel	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitofilin	5	6	1	8	5	0	2	1	0	1	1	0	1	9	3	1	0	0	3	0	1	3	2	0	3	1	1	2	6	1	4	10	3	7	5	5	7	31	2	5	6	3	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	1	2	1	1	1	0	0	2	1	2	3	0	0	0	2	1	1	3	4	0
TmoB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GET2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6PGD	134	35	23	34	6	8	17	17	13	8	8	11	8	34	11	28	12	21	29	67	34	22	61	34	42	53	42	32	23	34	12	42	39	35	55	64	50	163	74	29	48	8	0	0	0	0	0	0	0	0	0	11	19	27	0	85	15	12	5	20	24	16	11	22	8	28	89	16	12	63	24	12	7	22	26	4	21	20	18
Peptidase_M66	3	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
FB_lectin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BIR	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfp-3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2878	75	22	45	14	0	6	2	3	8	3	9	0	3	5	2	6	9	2	7	4	9	7	8	8	6	5	11	9	7	3	0	14	6	4	24	31	2	68	7	3	4	4	0	0	0	0	0	0	0	0	0	2	3	2	0	1	2	0	4	1	5	2	2	8	0	11	12	7	4	15	3	3	2	5	1	2	2	2	5
Syja_N	0	1	6	4	6	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	8	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
7kD_coat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Transmemb_17	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ribosomal_L29e	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intron_maturas2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SH3_3	120	126	111	153	6	7	25	39	36	22	15	28	13	22	28	28	24	41	37	56	55	44	83	60	44	22	50	46	47	7	50	95	117	64	205	241	53	131	67	79	30	29	0	1	0	0	0	0	0	0	0	25	26	26	0	58	9	17	10	19	27	3	26	27	2	32	100	22	31	122	2	18	10	48	31	1	43	46	52
SynMuv_product	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA_pol_Rpb2_3	208	201	213	202	35	23	85	92	43	21	23	32	33	104	72	52	101	109	63	101	86	97	173	75	77	154	79	74	74	33	66	155	124	90	256	339	93	313	90	76	50	40	0	0	0	0	2	0	0	2	0	46	42	52	0	84	10	14	21	39	57	13	23	46	14	72	185	28	38	165	9	29	28	58	57	9	72	55	60
Fusion_gly_K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FokI_N	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COQ9	28	18	20	18	5	8	8	4	5	2	2	2	6	12	2	6	7	6	8	12	6	5	12	10	17	15	15	12	3	1	7	29	16	15	33	23	2	48	20	18	10	12	0	0	1	0	0	0	0	0	0	7	4	4	0	12	5	6	1	2	4	0	13	9	0	10	14	3	4	23	0	8	2	4	6	0	6	5	7
DUF968	3	2	6	3	2	1	4	27	12	6	5	3	3	8	4	5	2	4	15	4	4	5	15	4	2	8	0	2	2	6	1	4	6	3	0	2	7	54	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	4	0	2	2	0	2	0	2	0	0	2	5	0	1	10	0	0	0	1	4	0	1	0	0
Fumarate_red_C	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
DUF406	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2298	0	5	24	4	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	1	4	2	6	1	2	3	0	2	1	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	4	1	0	7	0	0	0	1	0	0	0	0	0
MMPL	1498	620	791	655	47	58	196	176	91	88	80	116	81	190	144	147	255	286	188	274	217	264	495	305	217	496	276	244	260	81	192	432	378	265	716	936	177	1193	201	295	181	161	1	0	1	1	0	2	0	0	0	120	137	124	1	313	47	64	51	90	128	36	104	124	24	194	502	91	85	590	38	121	66	163	140	29	178	156	167
HPP	179	102	83	106	0	7	17	28	15	16	6	27	5	8	21	19	22	25	14	37	28	19	43	23	29	14	26	19	35	5	22	58	46	36	106	144	27	1	31	28	24	22	0	0	0	0	0	0	1	0	0	16	21	20	0	36	0	10	0	15	14	2	9	24	4	20	63	12	19	70	1	11	5	29	21	1	29	28	21
Ribosomal_L35Ae	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0
DUF2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Vps16_N	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MreB_Mbl	808	582	592	575	57	69	184	168	118	84	67	91	78	194	137	163	251	243	175	263	251	259	500	284	248	504	223	240	262	94	222	424	353	262	774	885	272	800	284	294	169	137	1	4	1	0	0	1	3	3	2	126	129	185	1	220	55	79	45	108	132	37	101	180	45	193	559	125	100	494	50	111	68	224	170	49	176	195	193
AlgF	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2523	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ribosomal_L33	65	61	50	83	11	8	24	20	16	9	12	17	4	20	19	13	29	33	21	34	40	25	58	52	27	26	31	34	33	15	30	54	50	42	104	102	17	95	44	38	27	12	1	0	0	0	0	0	0	0	0	11	19	25	1	28	8	12	2	20	10	6	12	21	5	20	63	9	9	61	7	11	7	28	19	3	25	22	21
Spc42p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	2	0	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	1	0	0	1
Med23	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_p37	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Radial_spoke	0	0	1	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	6	0	2	3	0	0	0	0	3	0	0	4	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0
DUF2126	128	15	6	1	0	0	0	0	0	0	0	0	0	0	0	2	2	7	2	1	2	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	9	99	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
Desmo_N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calici_MSP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
